timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-19 04:19:35,b'Par exam is as per schedule \xf0\x9f\x99\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x82 #icaiexamspostponment #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFETY #ICAI_DENIES_SAFTEY https://t.co/CDuCwPwdNL',b'MEETSHAH1311',"['icaiexamspostponment', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFETY', 'ICAI_DENIES_SAFTEY']",0
2020-11-19 04:19:25,b'#ICAI_DENIES_SAFTEY #ICAI_DENIES_EQUALITY #ICAI #icaiexams #icaiexamspostponement  Yesterday when CA aspirants called different office of Ministries &amp; election commission my inner voice is telling me.. https://t.co/Jww3SlZvJ9',b'shah_vatsal97',"['ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'ICAI', 'icaiexams', 'icaiexamspostponement']",3
2020-11-19 04:19:15,b'Shame on you @theicai  #ICAI_DENIES_SAFTEY https://t.co/k5gRYkg23Z',b'btsroyaIties',['ICAI_DENIES_SAFTEY'],155
2020-11-19 04:19:09,b'#ICAI_DENIES_SAFTEY kindly look all those who were criticizing students and supporting faculties and few members who were standing against the wrongdoings of some ppl.... https://t.co/cwxmxRJ8Sv',b'Abhishe98590738',['ICAI_DENIES_SAFTEY'],9
2020-11-19 04:19:06,b'I have lost faith in humanity!! Seems like ego is winning over life.  Does anyone still have any hopes for postponement?! #ICAI_DENIES_SAFTEY',b'Abhishe65335196',['ICAI_DENIES_SAFTEY'],1
2020-11-19 04:18:59,"b'Its like icai only studied for the mha guidelines (that too, we will know only when the exams commence) and questions asked now Rajasthan election, Kerala election, Telengana election THE RISING NUMBER OF COVID CASES etc etc #icaiexams #icaiexamspostponment #ICAI_DENIES_SAFTEY https://t.co/fcFIvTQost'",b'akvkp',"['icaiexams', 'icaiexamspostponment', 'ICAI_DENIES_SAFTEY']",2
2020-11-19 04:18:55,"b""What do u have to say @theicai @atulguptagst @kdhiraj123 @AniketTalati @RajeshSharmaBJP   If u can't manage a small group , how should we think you are all set to hold exams for 5lakhs students   #icai #ICAI_DENIES_SAFTEY #ICAI_DENIES_EQUALITY #ICAI https://t.co/xeE2bNA87L""",b'SanjulaSoni',"['icai', 'ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY', 'ICAI']",13
2020-11-19 04:17:33,"b""It's now or never. India won't spare you. #icaiexamspostponment  #ICAI  #ICAI_DENIES_SAFTEY https://t.co/KqMW0gVcTx""",b'akd987654321',"['icaiexamspostponment', 'ICAI', 'ICAI_DENIES_SAFTEY']",3
2020-11-19 04:17:14,b'@abhinav143_ @theicai More power to you ... Take care &amp; Get well soon #ICAI_DENIES_SAFTEY #icaiexams',b'PranavKumarSom1',"['ICAI_DENIES_SAFTEY', 'icaiexams']",24
2020-11-19 04:17:14,b'#ICAI_DENIES_SAFTEY trending Again Since Morning \xf0\x9f\xa4\x9e\xf0\x9f\xa4\x9e\xe2\x9c\x8c\xef\xb8\x8f https://t.co/amhlMx3ekb',b'TheProCA_',['ICAI_DENIES_SAFTEY'],29
2020-11-19 04:16:57,b'@9mano_ @CaDayaniwas Yes institute is so understanding ... Helping covid to spread itself  Covid bless institute #ICAI_DENIES_SAFTEY',b'aashib95',['ICAI_DENIES_SAFTEY'],122
2020-11-19 04:16:52,"b""the SOP or Notification didn't mention anything about the COVID REPORT, then why we are getting such replies from the officials or the grievance portal.  Bluff for January attempt has already started &amp; you want us to trust you that exams will happen in Jan #ICAI_DENIES_SAFTEY https://t.co/oWqWtfHFUm""",b'nush_kah',['ICAI_DENIES_SAFTEY'],378
2020-11-19 04:16:51,b'@indiatvnews look into the matter of #caexams  covid peak pr hai or @theicai wale 24 days long exams krwa rhe hai @indiatvnews #ICAI_DENIES_SAFTEY #ica\\ #ICAI #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFTEY',b'i_m_Amardeep1',"['caexams', 'ICAI_DENIES_SAFTEY', 'ica', 'ICAI', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFTEY']",4
2020-11-19 04:16:40,b'Stud reaction in morning after ICAI notification published in night  .  #ICAI_DENIES_EQUALITY #icaiexams #icaiexamspostponement  #ICAI_DENIES_SAFTEY https://t.co/EaYljP8fBj',b'Rishi9649',"['ICAI_DENIES_EQUALITY', 'icaiexams', 'icaiexamspostponement', 'ICAI_DENIES_SAFTEY']",24
2020-11-19 04:16:36,b'Games Of Throne! #ICAI  #icaiexams  #ICAI_DENIES_SAFTEY',b'pandeyji1149',"['ICAI', 'icaiexams', 'ICAI_DENIES_SAFTEY']",3814
2020-11-19 04:16:32,b'Hanji to ab aap log kya kahenge beloved ones\xf0\x9f\x98\x82\xf0\x9f\x98\x82 @atulguptagst @AniketTalati @BoobKumar @kdhiraj123 @theicai You all are really prepared for conducting exams from 21st Nov?? #ICAI_DENIES_SAFTEY #icaiexams #icaiexampostponment #icaiexamspostponment #icaiexamspostponement #ICAI https://t.co/a6IRz7eI53',b'jain_naman16',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'icaiexampostponment', 'icaiexamspostponment', 'icaiexamspostponement', 'ICAI']",6
2020-11-19 04:16:14,"b'#ICAI_DENIES_SAFTEY Seeing all the scenes happening, do you still have hopes on PP?'",b'_dot0',['ICAI_DENIES_SAFTEY'],51
2020-11-19 04:15:59,"b'@ABVPVoice  can u please raise your voice against the injustice towards students by  @theicai . 18 day country wide exams to half a million students, changing centers last minute, not issuing FAQ &amp; not following transparency   #ICAI_DENIES_SAFTEY #icaiexams #ICAI_DENIES_EQUALITY'",b'CAsanju4',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'ICAI_DENIES_EQUALITY']",1
2020-11-19 04:15:49,"b'@theicai time has gone to address us.  Only postponement of the exam will resolve the issue, stress, anxiety and most important will save the life of lakhs.   #icaiexams   #icaiexamspostponement  #ICAI_DENIES_JUSTICE #ICAI_DENIES_EQUALITY #ICAI_DENIES_SAFETY #ICAI_DENIES_SAFTEY'",b'mansikrogi',"['icaiexams', 'icaiexamspostponement', 'ICAI_DENIES_JUSTICE', 'ICAI_DENIES_EQUALITY', 'ICAI_DENIES_SAFETY', 'ICAI_DENIES_SAFTEY']",20
2020-11-19 04:15:48,"b'@D_Roopa_IPS What if someone breaks the law, breaking MHA guidelines, risking life of students.  I think if someone who has donated 19.3 crs in PM cares, the systems and laws r not applicable to them. u know this is true; even u will nt reply #ICAI  #ICAI_DENIES_SAFTEY  #ICAI_DENIES_EQUALITY'",b'kavish_Thakkar1',"['ICAI', 'ICAI_DENIES_SAFTEY', 'ICAI_DENIES_EQUALITY']",0
2020-11-19 04:15:47,"b""Guy's retweet this more  @theicai  plz don't risken 5 lakh students life this going to be disastrous postpon exam'@ABPNews @ArvindKejriwal @AUThackeray @CMODelhi @MoHFW_INDIA @romanaisarkhan #ICAI_DENIES_SAFTEY #icaiexamspostponment #ICAI_DENIES_EQUALITY   follow @rajatheartist https://t.co/5pFh4W6XFz""",b'rajatheartist',"['ICAI_DENIES_SAFTEY', 'icaiexamspostponment', 'ICAI_DENIES_EQUALITY']",77
2020-11-19 04:15:40,b'@nush_kah @theicai @kdhiraj123 Mam thank you so much...But there is no response mam...The Students frustration are in peak...What to do mam... #ICAI_DENIES_SAFTEY',b'Rubyma13',['ICAI_DENIES_SAFTEY'],193
2020-11-19 04:15:23,b'Production has not started still they have to pass through many tests for approval seeing these conditions Maharashtra and Gujarat boards are postponed why not this? #ICAI_DENIES_SAFTEY  #icaiexams #icaiexamspostponment  @PMOIndia @HMOIndia',b'itsaditymiddha',"['ICAI_DENIES_SAFTEY', 'icaiexams', 'icaiexamspostponment']",48
2020-11-19 04:15:22,b'NEET exams got too much attention why CA exams are not getting attention? I also request to postpone because they are future of our country and cases are still increasing condition is not in our control. Vaccine has discovered but still..... #ICAI_DENIES_SAFTEY',b'itsaditymiddha',['ICAI_DENIES_SAFTEY'],48
2020-11-19 04:15:19,"b'@icai members can go crowed shopping and place of worship NO ISSUES ICAI conducting Online seminars &amp; Postponeding Members ONLINE exams CA STUDENTS 4.7 LAKH 24 DAY EXAM CENTRES IN CONTAINMENT ZONE SOME 30 KM AWAY,NO RESPONSE TO QUERIES ETC 1 DAY EXAM POSTPONED #ICAI_DENIES_SAFTEY https://t.co/H4zl4DFmgt'",b'Prashan94792062',['ICAI_DENIES_SAFTEY'],1
2020-11-19 04:15:00,b'Situation demands not students @theicai .@aajtak @ABPNews @ArvindKejriwal @CNN @IndiaToday @KTRTRS @narendramodi @pmoindia #ICAI_DENIES_JUSTICE #ICAI_DENIES_SAFETY #ICAI_DENIES_SAFTEY https://t.co/ubDQvN4nxI',b'Rajasek07312446',"['ICAI_DENIES_JUSTICE', 'ICAI_DENIES_SAFETY', 'ICAI_DENIES_SAFTEY']",0
