timestamp,tweet_text,username,all_hashtags,followers_count
20-11-2020 15:27,"According to Audrey Glover,election monitor with over 15 years of experience, despite being very different from past polls, 2020 election was very good and the American people will be able to produce good elections again in the future. #USAElections2020  https://t.co/TLyq1Y6MWM'",memo98slovakia',['USAElections2020'],70
20-11-2020 15:21,"""I'm not a US citizen but the fact that Joe Biden is a president is almost like a weight has been lifted off my shoulders. IDK why... #USAElections2020 #TrumpIsANationalDisgrace #JoeBiden #JoeBiden2020""",Ohjohn20',"['USAElections2020', 'TrumpIsANationalDisgrace', 'JoeBiden', 'JoeBiden2020']",0
20-11-2020 15:19,"Please give this op-ed style post by @EdwardNorton , yes that Edward Norton a read. #USAElections2020 https://t.co/Rc4sTR9oh8'",Tweetsbysab',['USAElections2020'],24
20-11-2020 15:18,#BitcoinCash #blockchaintechnology #blockchain #USAElections2020 #moneyway way forward and faster https://t.co/f2uKGPLREy',KellyWi19814991',"['BitcoinCash', 'blockchaintechnology', 'blockchain', 'USAElections2020', 'moneyway']",4
20-11-2020 15:18,Can @realDonaldTrump  override the #popularvote? #USAElections2020 #USElectionResults   https://t.co/0fZjqDehYs',DhakaTribune',"['popularvote', 'USAElections2020', 'USElectionResults']",340108
20-11-2020 15:08,Want to sell one kidney. Blood type O. No drink. No smoke. 7Million baht.   #TrumpIsACriminal #iPhone12 #USAElections2020',luckily_bee',"['TrumpIsACriminal', 'iPhone12', 'USAElections2020']",22
20-11-2020 15:06,"""Why Trump's Attempts to Overturn 2020 Election Are Unparalleled in US History #USAElections2020 \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\xf0\x9f\x91\x87 https://t.co/X6a8m6urgZ""",KaiserKharriman',['USAElections2020'],111
20-11-2020 14:58,"""@thecableng @realDonaldTrump \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x99\x8b\xf0\x9f\x99\x8b\xf0\x9f\x99\x8b\xf0\x9f\x99\x8b\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x82  God doesn't rig elections.  Angels don't rig elections.   Fix the roof of your church first, before trying to influence the #USAElections2020 with your wicked grammar and prophesy.""",TheKene1',['USAElections2020'],793
20-11-2020 14:58,\xe2\x80\x9d\xe2\x80\x98The most potent weapon in the hands of the oppressor is the mind of the oppressed\xe2\x80\x9d reminds @ZrileB on migrant #politicalparticipation talking about #USAElections2020 in #tmdd2020',MelisAriTweets',"['politicalparticipation', 'USAElections2020', 'tmdd2020']",113
20-11-2020 14:55,If there\xe2\x80\x99s one thing I\xe2\x80\x99ve learned about democracy from the current American debacle is that all the talk about strong institutions amounts to nothing: you need decent people at the helm of a country. #USAElections2020',frandleyjulien',['USAElections2020'],9695
20-11-2020 14:50,Relevant now as our democracy is under attack.  @DIGIHISTI  #creative #visuals #photography #visualsoflife #fotografia #newart #freestylephotographer #photoart #photoartist #photographer #original #photo #photolover #visualart #art #create #america #USAElections2020 #Democracy https://t.co/RehCtU6snx',DIGIHISTI',"['creative', 'visuals', 'photography', 'visualsoflife', 'fotografia', 'newart', 'freestylephotographer', 'photoart', 'photoartist', 'photographer', 'original', 'photo', 'photolover', 'visualart', 'art', 'create', 'america', 'USAElections2020', 'Democracy']",5
20-11-2020 14:49,everyone needs to read this thread. ASAP&gt;  #USAElections2020 https://t.co/X3KUNk3JkW',Yoyomonster1',['USAElections2020'],73
20-11-2020 14:47,Relevant now as our democracy is under attack.  @DIGIHISTI  #creative #visuals #photography #visualsoflife #fotografia #newart #freestylephotographer #photoart #photoartist #photographer #original #photo #photolover #visualart #art #create #america #USAElections2020 #Democracy https://t.co/b0LjyguGBr',Macknis79',"['creative', 'visuals', 'photography', 'visualsoflife', 'fotografia', 'newart', 'freestylephotographer', 'photoart', 'photoartist', 'photographer', 'original', 'photo', 'photolover', 'visualart', 'art', 'create', 'america', 'USAElections2020', 'Democracy']",56
20-11-2020 14:39,"What do you think, how it keep on in the USA? #Trump #Biden #USAElections2020 #Corona #Fleet'",kwazawazawa',"['Trump', 'Biden', 'USAElections2020', 'Corona', 'Fleet']",2
